timestamp	name	type
2018-02-18 23:09:02.828705	JEVER	bier
2018-02-18 22:06:41.327402	Esch-weger	bier
2018-02-18 21:49:11.820677	JEVER	bier
2018-02-18 18:56:57.346786	JEVER	bier
2018-02-18 16:46:41.918041	Jever Fun Alkoholfrei	saft
2018-02-17 21:28:11.031422	Waldecker Sport	saft
2018-02-17 19:14:19.010704	Fortuna Apfelschorle	saft
2018-02-17 17:36:44.289008	Fortuna Apfelschorle	saft
2018-02-17 14:09:51.577711	Fortuna Apfelschorle	saft
2018-02-16 20:09:07.002423	Jever Fun Alkoholfrei	saft
2018-02-16 18:31:09.136715	Jever Fun Alkoholfrei	saft
2018-02-16 17:15:27.397937	Jever Fun Alkoholfrei	saft
2018-02-16 15:58:19.884838	MIO MIO Ginger	mate
2018-02-15 18:38:40.401606	MIO MIO Ginger	mate
2018-02-15 17:07:13.185823	Mio-Mio Banana	mate
2018-02-15 13:31:17.537242	Mio-Mio Banana	mate
2018-02-14 16:38:52.887301	MIO MIO Ginger	mate
2018-02-14 01:36:07.644815	MIO MIO Ginger	mate
2018-02-13 22:32:09.60557	Jacobinus Bierspezialität	bier
2018-02-13 22:18:17.0581	Jacobinus Bierspezialität	bier
2018-02-13 22:03:20.140139	Fortuna Apfelschorle	saft
2018-02-13 21:24:22.52771	Esch-weger	bier
2018-02-13 20:36:51.831903	Fortuna Apfelschorle	saft
2018-02-13 20:35:54.389621	Köstritzer	bier
2018-02-13 20:21:07.09608	Jacobinus Bierspezialität	bier
2018-02-13 20:19:11.928071	Waldecker Sport	saft
2018-02-13 20:09:58.438954	Fortuna Apfelschorle	saft
2018-02-13 19:57:59.29271	Waldecker Sport	saft
2018-02-13 19:53:13.259949	MIO MIO Ginger	mate
2018-02-13 19:49:42.705364	MIO MIO Ginger	mate
2018-02-13 19:49:28.282204	MIO MIO Ginger	mate
2018-02-13 19:47:08.551502	MIO MIO Ginger	mate
2018-02-13 19:28:08.301297	Esch-weger	bier
2018-02-13 19:27:57.844422	MIO MIO Ginger	mate
2018-02-13 19:27:53.033908	MIO MIO Ginger	mate
2018-02-13 19:27:38.903706	MIO MIO Ginger	mate
2018-02-13 18:57:13.766403	Jacobinus Bierspezialität	bier
2018-02-13 18:56:19.653452	MIO MIO Ginger	mate
2018-02-13 18:55:48.918246	MIO MIO Ginger	mate
2018-02-13 18:55:26.248593	MIO-MIO-MATE	mate
2018-02-13 17:53:03.615217	MIO MIO Ginger	mate
2018-02-13 17:52:30.122884	MIO MIO Ginger	mate
2018-02-13 17:49:57.493812	MIO MIO Ginger	mate
2018-02-13 16:56:55.159291	MIO MIO Ginger	mate
2018-02-11 23:06:06.639376	Jever Fun Alkoholfrei	saft
2018-02-11 22:57:41.706265	JEVER	bier
2018-02-11 21:36:22.197574	Fortuna Apfelschorle	saft
2018-02-11 20:25:01.639561	Jever Fun Alkoholfrei	saft
2018-02-11 18:25:45.997528	MIO-MIO-MATE	mate
2018-02-10 17:08:54.915687	Fortuna Apfelschorle	saft
2018-02-08 18:59:40.130274	MIO MIO Ginger	mate
2018-02-07 02:34:11.096886	MIO-MIO-MATE	mate
2018-02-07 00:55:54.483522	Jacobinus Bierspezialität	bier
2018-02-07 00:55:23.327106	Krombacher Radler	bier
2018-02-06 23:42:58.175625	MIO MIO Ginger	mate
2018-02-06 23:38:23.014583	Krombacher Radler	bier
2018-02-06 22:05:11.725803	Esch-weger	bier
2018-02-06 21:48:46.402776	Fortuna Apfelschorle	saft
2018-02-06 21:32:13.335921	MIO-MIO-MATE	mate
2018-02-06 21:31:54.963004	MIO-MIO-MATE	mate
2018-02-06 21:31:33.842025	MIO-MIO-MATE	mate
2018-02-06 20:59:33.521802	Waldecker Sport	saft
2018-02-06 20:55:33.997144	Fortuna Apfelschorle	saft
2018-02-06 20:42:05.0215	Jever Fun Alkoholfrei	saft
2018-02-06 20:38:32.519988	Krombacher Radler	bier
2018-02-06 20:26:08.996078	MIO MIO Ginger	mate
2018-02-06 20:24:49.72331	Köstritzer	bier
2018-02-06 20:01:51.085093	MIO-MIO-MATE	mate
2018-02-06 19:49:41.81703	BECKS	bier
2018-02-06 19:43:32.75295	Fortuna Apfelschorle	saft
2018-02-06 19:38:49.222384	MIO MIO Ginger	mate
2018-02-06 19:31:45.602264	Jever Fun Alkoholfrei	saft
2018-02-06 19:16:31.425559	Waldecker Sport	saft
2018-02-06 19:12:31.633911	MIO-MIO-MATE	mate
2018-02-06 19:06:20.153782	Krombacher Radler	bier
2018-02-06 18:25:19.388625	Jever Fun Alkoholfrei	saft
2018-02-06 16:33:48.840087	MIO-MIO-MATE	mate
2018-02-06 16:22:12.701736	MIO MIO Ginger	mate
2018-02-06 13:52:00.923945	MIO MIO Ginger	mate
2018-02-04 23:52:12.493071	MIO MIO Ginger	mate
2018-02-04 23:52:02.249346	MIO MIO Ginger	mate
2018-02-04 16:06:16.783172	Waldecker Sport	saft
2018-02-03 18:07:50.078757	MIO MIO Ginger	mate
2018-02-03 17:45:25.780034	Waldecker Sport	saft
2018-02-03 17:24:14.987892	Caldener Medium	wasser
2018-02-03 10:49:05.428668	MIO-MIO-MATE	mate
2018-02-03 03:08:07.101665	MIO MIO Ginger	mate
2018-02-03 00:32:26.421066	Waldecker Sport	saft
2018-02-02 23:28:57.565596	MIO MIO Ginger	mate
2018-02-01 17:39:33.359321	MIO MIO Ginger	mate
2018-01-31 02:57:12.712336	Fortuna Apfelschorle	saft
2018-01-30 23:30:09.257557	MIO MIO Ginger	mate
2018-01-30 21:05:18.009943	Fortuna Apfelschorle	saft
2018-01-30 20:16:54.568282	Köstritzer	bier
2018-01-30 19:59:30.461993	MIO MIO Ginger	mate
2018-01-30 19:59:17.84687	Krombacher Radler	bier
2018-01-30 19:51:55.700887	Esch-weger	bier
2018-01-30 19:43:32.89172	Fortuna Apfelschorle	saft
2018-01-30 19:17:22.356299	MIO-MIO-MATE	mate
2018-01-30 19:08:41.323498	Mio-Mio Banana	mate
2018-01-30 19:06:27.625061	MIO MIO Ginger	mate
2018-01-30 18:40:57.43518	MIO-MIO-MATE	mate
2018-01-30 18:39:50.083925	MIO-MIO-MATE	mate
2018-01-30 18:39:43.429398	MIO-MIO-MATE	mate
2018-01-30 18:19:51.057286	Fortuna Apfelschorle	saft
2018-01-30 17:43:36.989664	MIO-MIO-MATE	mate
2018-01-30 17:11:15.566255	Mio Mio Cola	cola
2018-01-30 17:10:56.44968	Fortuna Apfelschorle	saft
2018-01-30 16:34:53.815246	Esch-weger	bier
2018-01-30 12:54:32.617377	MIO-MIO-MATE	mate
2018-01-30 09:43:05.906934	Fortuna Apfelschorle	saft
2018-01-29 19:06:50.816755	Fortuna Apfelschorle	saft
2018-01-29 17:32:14.824896	MIO MIO Ginger	mate
2018-01-29 16:55:19.03192	Mio Mio Cola	cola
2018-01-28 23:23:10.890917	JEVER	bier
2018-01-28 22:21:07.536188	Jever Fun Alkoholfrei	saft
2018-01-28 20:46:06.884685	Jever Fun Alkoholfrei	saft
2018-01-28 19:07:03.928454	Jever Fun Alkoholfrei	saft
2018-01-28 18:57:58.502769	MIO-MIO-MATE	mate
2018-01-27 18:04:51.800398	MIO-MIO-MATE	mate
2018-01-27 17:20:48.683386	Fortuna Apfelschorle	saft
2018-01-27 15:09:21.299197	MIO-MIO-MATE	mate
2018-01-27 11:07:26.405201	MIO MIO Ginger	mate
2018-01-25 23:35:56.752156	JEVER	bier
2018-01-25 22:33:44.628194	JEVER	bier
2018-01-25 21:24:11.525047	JEVER	bier
2018-01-25 21:18:26.501161	Fortuna Apfelschorle	saft
2018-01-25 20:03:06.121049	MIO MIO Ginger	mate
2018-01-25 19:57:47.459306	JEVER	bier
2018-01-25 18:35:39.597911	MIO MIO Ginger	mate
2018-01-25 18:21:17.632765	JEVER	bier
2018-01-25 17:29:00.119151	MIO MIO Ginger	mate
2018-01-23 22:52:04.87512	JEVER	bier
2018-01-23 22:39:16.37367	MIO-MIO-MATE	mate
2018-01-23 22:22:36.828869	Fortuna Apfelschorle	saft
2018-01-23 21:48:11.397012	JEVER	bier
2018-01-23 21:45:22.831898	Esch-weger	bier
2018-01-23 21:44:06.462863	Köstritzer	bier
2018-01-23 21:00:48.592979	Jacobinus Bierspezialität	bier
2018-01-23 20:58:45.400892	MIO-MIO-MATE	mate
2018-01-23 20:58:31.33198	MIO-MIO-MATE	mate
2018-01-23 20:58:18.41093	MIO-MIO-MATE	mate
2018-01-23 20:53:48.625513	Esch-weger	bier
2018-01-23 20:52:25.131179	Jever Fun Alkoholfrei	saft
2018-01-23 19:39:19.178546	Esch-weger	bier
2018-01-23 19:38:04.648591	MIO-MIO-MATE	mate
2018-01-23 19:35:11.242267	Mio Mio Cola	cola
2018-01-23 19:17:49.975385	Jever Fun Alkoholfrei	saft
2018-01-23 19:07:45.804176	Esch-weger	bier
2018-01-23 19:03:12.264192	Esch-weger	bier
2018-01-23 19:03:02.505198	Esch-weger	bier
2018-01-23 18:28:13.589016	MIO MIO Ginger	mate
2018-01-23 18:27:17.121756	Fortuna Apfelschorle	saft
2018-01-23 18:22:17.061139	Fortuna Apfelschorle	saft
2018-01-23 18:13:29.647057	MIO-MIO-MATE	mate
2018-01-23 18:13:10.696612	Caldener Medium	wasser
2018-01-23 18:08:16.279511	Caldener Medium	wasser
2018-01-23 18:07:28.907046	MIO-MIO-MATE	mate
2018-01-23 17:54:01.88362	BECKS	bier
2018-01-23 17:53:48.992582	Mio-Mio Banana	mate
2018-01-23 17:43:29.510912	Jever Fun Alkoholfrei	saft
2018-01-23 16:59:36.714863	Mio Mio Cola	cola
2018-01-23 16:58:46.639709	Mio Mio Cola	cola
2018-01-23 15:59:44.660089	Mio Mio Cola	cola
2018-01-23 15:59:37.102115	Mio Mio Cola	cola
2018-01-22 16:36:47.159617	Mio Mio Cola	cola
2018-01-21 19:56:27.38763	JEVER	bier
2018-01-21 19:56:19.035464	JEVER	bier
2018-01-21 18:59:52.524106	JEVER	bier
2018-01-21 17:29:43.33229	JEVER	bier
2018-01-21 16:35:25.439826	JEVER	bier
2018-01-21 04:27:17.0315	Fortuna Apfelschorle	saft
2018-01-21 01:56:45.027013	MIO-MIO-MATE	mate
2018-01-21 00:07:10.717362	Mio Mio Cola	cola
2018-01-20 18:48:45.726124	Mio Mio Cola	cola
2018-01-20 16:31:49.20786	MIO-MIO-MATE	mate
2018-01-20 14:12:16.387221	MIO-MIO-MATE	mate
2018-01-18 17:36:26.108529	Mio Mio Cola	cola
2018-01-16 22:44:55.658537	Fortuna Apfelschorle	saft
2018-01-16 22:16:01.457845	Esch-weger	bier
2018-01-16 21:29:25.3979	Esch-weger	bier
2018-01-16 21:16:02.660612	Mio Mio Cola	cola
2018-01-16 21:14:53.931568	Jacobinus Bierspezialität	bier
2018-01-16 20:35:14.605368	MIO MIO Ginger	mate
2018-01-16 20:34:22.895644	Esch-weger	bier
2018-01-16 20:24:05.766949	Jacobinus Bierspezialität	bier
2018-01-16 19:59:30.239595	Esch-weger	bier
2018-01-16 19:53:33.291072	BECKS	bier
2018-01-16 19:47:56.139848	Krombacher Radler	bier
2018-01-16 19:47:14.923061	Mio Mio Cola	cola
2018-01-16 19:32:50.600916	Jacobinus Bierspezialität	bier
2018-01-16 19:20:24.984495	Jever Fun Alkoholfrei	saft
2018-01-16 19:06:29.882256	Mio Mio Cola	cola
2018-01-16 18:39:04.486542	Jacobinus Bierspezialität	bier
2018-01-16 18:38:47.743879	Fortuna Apfelschorle	saft
2018-01-16 18:08:30.16172	Jever Fun Alkoholfrei	saft
2018-01-16 18:05:58.638079	Mio Mio Cola	cola
2018-01-16 17:32:19.624771	Mio-Mio Banana	mate
2018-01-16 16:46:09.124082	Fortuna Apfelschorle	saft
2018-01-16 16:41:01.105112	Mio Mio Cola	cola
2018-01-16 14:45:18.748791	MIO-MIO-MATE	mate
2018-01-15 21:28:39.953911	Fortuna Apfelschorle	saft
2018-01-15 20:12:04.461675	Jacobinus Bierspezialität	bier
2018-01-15 19:07:14.537	Fortuna Apfelschorle	saft
2018-01-15 19:02:03.156064	Jacobinus Bierspezialität	bier
2018-01-15 18:10:53.991418	Fortuna Apfelschorle	saft
2018-01-15 15:26:24.643252	Mio Mio Cola	cola
2018-01-13 22:19:56.94972	Jacobinus Bierspezialität	bier
2018-01-13 21:01:23.07433	Jacobinus Bierspezialität	bier
2018-01-13 20:55:10.546275	Mio Mio Cola	cola
2018-01-13 20:22:56.694226	Jacobinus Bierspezialität	bier
2018-01-13 18:30:17.54111	MIO-MIO-MATE	mate
2018-01-13 14:40:31.756995	Mio Mio Cola	cola
2018-01-13 14:14:50.906944	MIO-MIO-MATE	mate
2018-01-13 14:14:43.431562	MIO-MIO-MATE	mate
2018-01-13 07:18:14.332646	Fortuna Apfelschorle	saft
2018-01-13 02:42:25.346987	Mio Mio Cola	cola
2018-01-13 00:50:29.088628	Fortuna Apfelschorle	saft
2018-01-12 20:59:21.909986	MIO-MIO-MATE	mate
2018-01-12 20:08:10.336621	Jacobinus Bierspezialität	bier
2018-01-12 19:29:03.581394	Jacobinus Bierspezialität	bier
2018-01-11 20:17:37.255251	Fortuna Apfelschorle	saft
2018-01-11 16:36:27.169932	Fortuna Apfelschorle	saft
2018-01-11 14:59:04.412866	Mio Mio Cola	cola
2018-01-10 05:25:58.684343	Fortuna Apfelschorle	saft
2018-01-10 01:56:54.158468	Krombacher Radler	bier
2018-01-10 01:27:33.877838	MIO-MIO-MATE	mate
2018-01-10 00:31:13.617503	MIO-MIO-MATE	mate
2018-01-10 00:13:35.977741	JEVER	bier
2018-01-09 23:08:35.612248	JEVER	bier
2018-01-09 22:01:12.233163	Krombacher Radler	bier
2018-01-09 21:51:36.35766	JEVER	bier
2018-01-09 21:40:58.969856	Mio Mio Cola	cola
2018-01-09 21:40:48.681361	Mio Mio Cola	cola
2018-01-09 21:15:56.310562	JEVER	bier
2018-01-09 21:02:47.546031	Krombacher Radler	bier
2018-01-09 21:02:33.398832	Esch-weger	bier
2018-01-09 20:55:10.470469	Mio Mio Cola	cola
2018-01-09 20:39:52.37964	MIO-MIO-MATE	mate
2018-01-09 20:38:33.883115	Esch-weger	bier
2018-01-09 20:37:50.256675	JEVER	bier
2018-01-09 19:57:59.907074	Mio Mio Cola	cola
2018-01-09 19:42:35.517118	Mio Mio Cola	cola
2018-01-09 19:04:18.69124	Jever Fun Alkoholfrei	saft
2018-01-09 18:57:00.374486	Mio Mio Cola	cola
2018-01-09 18:55:55.621712	MIO-MIO-MATE	mate
2018-01-09 18:52:07.328067	Mio Mio Cola	cola
2018-01-09 18:07:06.455259	Fortuna Apfelschorle	saft
2018-01-09 17:12:30.246028	MIO-MIO-MATE	mate
2018-01-09 17:04:26.11766	MIO-MIO-MATE	mate
2018-01-09 16:57:33.480077	MIO-MIO-MATE	mate
2018-01-09 16:48:04.692437	Fortuna Apfelschorle	saft
2018-01-08 16:44:20.120483	Fortuna Apfelschorle	saft
2018-01-08 16:26:33.31588	MIO-MIO-MATE	mate
2018-01-08 00:13:58.330232	JEVER	bier
2018-01-07 23:32:03.427544	JEVER	bier
2018-01-07 22:10:29.684066	JEVER	bier
2018-01-07 20:25:20.231089	Jever Fun Alkoholfrei	saft
2018-01-07 18:37:14.181605	Jever Fun Alkoholfrei	saft
2018-01-07 16:47:48.080129	Jever Fun Alkoholfrei	saft
2018-01-07 00:20:02.80458	Fortuna Apfelschorle	saft
2018-01-07 00:01:56.534186	MIO MIO Ginger	mate
2018-01-06 22:45:18.434619	MIO-MIO-MATE	mate
2018-01-06 22:26:47.48457	MIO-MIO-MATE	mate
2018-01-06 22:06:44.858632	MIO MIO Ginger	mate
2018-01-06 20:45:53.724334	MIO MIO Ginger	mate
2018-01-06 20:45:36.019873	Mio-Mio Banana	mate
2018-01-06 20:45:31.51012	Mio-Mio Banana	mate
2018-01-06 20:45:22.006974	Jacobinus Bierspezialität	bier
2018-01-06 16:11:49.184081	Mio Mio Cola	cola
2018-01-06 14:43:17.671585	MIO-MIO-MATE	mate
2018-01-06 07:43:13.19997	Fortuna Apfelschorle	saft
2018-01-06 03:46:36.105119	Mio Mio Cola	cola
2018-01-06 01:55:43.193006	MIO-MIO-MATE	mate
2018-01-05 23:12:36.233153	Fortuna Apfelschorle	saft
2018-01-05 22:43:15.369987	Mio Mio Cola	cola
2018-01-05 21:41:53.759527	MIO MIO Ginger	mate
2018-01-05 21:41:24.923451	MIO MIO Ginger	mate
2018-01-05 20:48:06.503912	Jacobinus Bierspezialität	bier
2018-01-05 20:28:08.140447	Jacobinus Bierspezialität	bier
2018-01-05 19:51:13.013205	Jacobinus Bierspezialität	bier
2018-01-05 19:23:26.056934	MIO MIO Ginger	mate
2018-01-05 19:23:16.38494	Jacobinus Bierspezialität	bier
2018-01-05 18:25:06.433522	MIO MIO Ginger	mate
2018-01-05 18:24:54.845562	Mio Mio Cola	cola
2018-01-05 16:08:06.079536	Mio Mio Cola	cola
2018-01-05 09:56:35.204614	MIO-MIO-MATE	mate
2018-01-05 09:54:30.913575	Mio-Mio Banana	mate
2018-01-04 23:51:39.489346	Esch-weger	bier
2018-01-04 23:51:26.348461	JEVER	bier
2018-01-04 21:06:57.225287	JEVER	bier
2018-01-03 16:39:30.916668	MIO MIO Ginger	mate
2018-01-03 12:06:42.600437	MIO-MIO-MATE	mate
2018-01-02 23:45:17.002069	Mio Mio Cola	cola
2018-01-02 23:28:25.39542	Mio Mio Cola	cola
2018-01-02 22:43:09.87372	Fortuna Apfelschorle	saft
2018-01-02 21:40:25.67168	Jacobinus Bierspezialität	bier
2018-01-02 21:11:58.304435	MIO MIO Ginger	mate
2018-01-02 20:54:27.802384	MIO MIO Ginger	mate
2018-01-02 20:32:57.796981	Mio Mio Cola	cola
2018-01-02 20:12:57.160874	Mio Mio Cola	cola
2018-01-02 20:12:28.020115	Jacobinus Bierspezialität	bier
2018-01-02 20:05:05.967723	Mio Mio Cola	cola
2018-01-02 19:31:49.045135	Jacobinus Bierspezialität	bier
2018-01-02 19:27:22.755632	Mio Mio Cola	cola
2018-01-02 19:21:10.354392	Mio Mio Cola	cola
2018-01-02 18:48:14.836449	Mio Mio Cola	cola
2018-01-02 18:48:01.562952	Mio Mio Cola	cola
2018-01-02 18:45:42.255513	Jacobinus Bierspezialität	bier
2018-01-02 17:58:02.27	Mio Mio Cola	cola
2018-01-02 16:36:22.301645	Mio Mio Cola	cola
2018-01-02 16:15:28.980295	Mio Mio Cola	cola
2018-01-01 03:10:31.658218	Fortuna Apfelschorle	saft
2018-01-01 01:02:18.190919	Mio Mio Cola	cola
2017-12-31 23:39:38.521578	MIO-MIO-MATE	mate
2017-12-31 21:20:57.510767	Mio Mio Cola	cola
2017-12-30 21:28:57.129944	Jacobinus Bierspezialität	bier
2017-12-30 19:32:41.215983	Jacobinus Bierspezialität	bier
2017-12-30 19:29:50.594791	Jacobinus Bierspezialität	bier
2017-12-30 18:25:25.522999	MIO MIO Ginger	mate
2017-12-30 16:59:34.068543	Jacobinus Bierspezialität	bier
2017-12-30 16:36:46.913365	Jacobinus Bierspezialität	bier
2017-12-30 16:36:25.722779	Jacobinus Bierspezialität	bier
2017-12-30 14:44:48.89503	Mio Mio Cola	cola
2017-12-30 13:32:00.383072	MIO MIO Ginger	mate
2017-12-30 11:13:14.589554	MIO-MIO-MATE	mate
2017-12-29 22:05:13.090066	Mio Mio Cola	cola
2017-12-29 18:51:18.199533	Caldener Medium	wasser
2017-12-29 17:36:08.70205	Mio Mio Cola	cola
2017-12-29 15:01:54.989946	Mio Mio Cola	cola
2017-12-29 14:54:58.624167	MIO-MIO-MATE	mate
2017-12-29 14:14:24.585053	Mio-Mio Banana	mate
2017-12-29 02:56:23.005938	JEVER	bier
2017-12-29 02:03:13.202462	JEVER	bier
2017-12-29 01:10:45.531899	JEVER	bier
2017-12-29 00:16:43.862299	JEVER	bier
2017-12-28 23:28:01.840568	JEVER	bier
2017-12-28 21:07:06.533685	JEVER	bier
2017-12-28 20:17:24.158926	Mio Mio Cola	cola
2017-12-28 20:07:22.07823	JEVER	bier
2017-12-28 18:43:12.000158	JEVER	bier
2017-12-28 18:21:30.049148	MIO MIO Ginger	mate
2017-12-28 17:26:03.69815	MIO MIO Ginger	mate
2017-12-28 17:25:28.019793	MIO MIO Ginger	mate
2017-12-28 15:07:15.350531	MIO-MIO-MATE	mate
2017-12-28 13:12:02.247879	Mio Mio Cola	cola
2017-12-27 23:33:39.386941	JEVER	bier
2017-12-27 22:30:38.347477	Fortuna Apfelschorle	saft
2017-12-27 22:12:46.650697	Mio Mio Cola	cola
2017-12-27 20:48:08.458987	Jever Fun Alkoholfrei	saft
2017-12-27 20:05:45.369878	MIO-MIO-MATE	mate
2017-12-27 18:46:22.114843	Mio Mio Cola	cola
2017-12-27 17:12:54.280858	Jever Fun Alkoholfrei	saft
2017-12-27 16:43:15.868039	MIO MIO Ginger	mate
2017-12-27 15:31:12.437019	MIO MIO Ginger	mate
2017-12-27 13:11:18.295667	MIO MIO Ginger	mate
2017-12-27 00:37:08.266509	Fortuna Apfelschorle	saft
2017-12-26 22:44:32.628201	JEVER	bier
2017-12-26 22:21:38.793491	MIO MIO Ginger	mate
2017-12-26 21:41:27.168246	MIO MIO Ginger	mate
2017-12-26 21:33:38.754663	JEVER	bier
2017-12-26 20:08:22.886907	JEVER	bier
2017-12-26 19:33:19.784242	MIO-MIO-MATE	mate
2017-12-26 19:29:48.580594	MIO-MIO-MATE	mate
2017-12-26 19:18:29.496484	JEVER	bier
2017-12-26 19:14:18.421957	MIO MIO Ginger	mate
2017-12-26 18:54:06.603361	MIO-MIO-MATE	mate
2017-12-26 18:09:05.218055	MIO-MIO-MATE	mate
2017-12-26 17:59:39.297929	MIO MIO Ginger	mate
2017-12-26 01:19:35.27403	MIO MIO Ginger	mate
2017-12-25 23:21:30.869367	Fortuna Apfelschorle	saft
2017-12-25 21:31:43.533009	Mio Mio Cola	cola
2017-12-24 21:09:08.882461	MIO MIO Ginger	mate
2017-12-23 20:03:10.02236	Krombacher Radler	bier
2017-12-23 19:38:55.160466	Mio Mio Cola	cola
2017-12-23 19:20:30.944062	Mio Mio Cola	cola
2017-12-23 19:18:53.005201	Mio Mio Cola	cola
2017-12-23 16:58:52.693584	Fortuna Apfelschorle	saft
2017-12-23 16:31:52.143443	Caldener Medium	wasser
2017-12-23 15:33:59.45946	MIO MIO Ginger	mate
2017-12-23 15:32:06.133699	MIO MIO Ginger	mate
2017-12-23 15:31:30.758798	MIO MIO Ginger	mate
2017-12-23 13:38:50.366991	MIO-MIO-MATE	mate
2017-12-21 23:19:50.606635	Fortuna Apfelschorle	saft
2017-12-21 18:06:12.185498	Mio Mio Cola	cola
2017-12-19 23:47:40.871492	JEVER	bier
2017-12-19 23:17:40.440436	Mio Mio Cola	cola
2017-12-19 22:52:59.953463	JEVER	bier
2017-12-19 22:39:54.90123	MIO MIO Ginger	mate
2017-12-19 22:21:22.742255	Mio Mio Cola	cola
2017-12-19 22:14:59.926091	JEVER	bier
2017-12-19 22:12:42.757516	MIO-MIO-MATE	mate
2017-12-19 21:38:35.957349	Fortuna Apfelschorle	saft
2017-12-19 21:37:12.34363	Esch-weger	bier
2017-12-19 21:27:00.587612	Esch-weger	bier
2017-12-19 21:25:59.982651	JEVER	bier
2017-12-19 21:19:07.078353	Köstritzer	bier
2017-12-19 21:02:38.517896	MIO MIO Ginger	mate
2017-12-19 21:00:06.188791	Krombacher Radler	bier
2017-12-19 20:53:19.596486	Krombacher Radler	bier
2017-12-19 20:31:47.782543	JEVER	bier
2017-12-19 19:39:11.249335	Fortuna Apfelschorle	saft
2017-12-19 19:34:24.399039	Esch-weger	bier
2017-12-19 19:27:53.847668	JEVER	bier
2017-12-19 19:27:40.443679	MIO MIO Ginger	mate
2017-12-19 19:25:54.450148	Krombacher Radler	bier
2017-12-19 19:24:43.151319	MIO-MIO-MATE	mate
2017-12-19 19:24:32.166002	MIO-MIO-MATE	mate
2017-12-19 18:54:22.895243	Mio Mio Cola	cola
2017-12-19 18:24:51.988913	Mio Mio Cola	cola
2017-12-19 18:24:08.186177	Köstritzer	bier
2017-12-19 18:14:17.477125	Mio Mio Cola	cola
2017-12-19 17:53:10.030937	Mio Mio Cola	cola
2017-12-19 17:46:43.640103	Mio Mio Cola	cola
2017-12-19 17:32:10.933972	Mio Mio Cola	cola
2017-12-19 17:13:28.178644	Mio Mio Cola	cola
2017-12-19 16:45:31.627186	Mio Mio Cola	cola
2017-12-19 16:33:57.89346	MIO MIO Ginger	mate
2017-12-19 16:00:55.124851	MIO-MIO-MATE	mate
2017-12-17 22:34:21.743827	JEVER	bier
2017-12-17 22:33:32.920011	JEVER	bier
2017-12-17 21:22:49.01793	JEVER	bier
2017-12-17 19:48:10.032362	Krombacher Radler	bier
2017-12-17 19:39:10.673099	JEVER	bier
2017-12-17 18:26:57.873924	JEVER	bier
2017-12-17 16:53:48.625523	JEVER	bier
2017-12-17 16:24:17.697104	Mio Mio Cola	cola
2017-12-16 17:35:04.475966	MIO MIO Ginger	mate
2017-12-16 02:19:56.243616	Fortuna Apfelschorle	saft
2017-12-15 23:01:24.842464	Krombacher Radler	bier
2017-12-15 22:49:16.012791	Fortuna Apfelschorle	saft
2017-12-15 21:43:22.546369	Köstritzer	bier
2017-12-15 21:12:36.917552	MIO MIO Ginger	mate
2017-12-15 20:41:56.36969	Köstritzer	bier
2017-12-15 20:02:31.673618	Mio Mio Cola	cola
2017-12-15 18:50:02.596799	MIO MIO Ginger	mate
2017-12-13 16:50:50.172243	MIO MIO Ginger	mate
2017-12-13 16:03:08.061429	Mio Mio Cola	cola
2017-12-13 00:35:03.320565	Krombacher Radler	bier
2017-12-13 00:35:00.836496	Krombacher Radler	bier
2017-12-13 00:34:56.918192	Jacobinus Bierspezialität	bier
2017-12-13 00:34:41.760362	MIO-MIO-MATE	mate
2017-12-13 00:34:39.306445	MIO-MIO-MATE	mate
2017-12-13 00:34:35.905815	MIO-MIO-MATE	mate
2017-12-12 23:42:31.725214	Mio Mio Cola	cola
2017-12-12 22:05:37.900014	Krombacher Radler	bier
2017-12-12 21:50:52.320303	Mio Mio Cola	cola
2017-12-12 21:50:35.272877	Esch-weger	bier
2017-12-12 21:49:29.844077	JEVER	bier
2017-12-12 21:36:52.560182	Mio Mio Cola	cola
2017-12-12 20:45:14.538069	Esch-weger	bier
2017-12-12 20:44:31.509131	Fortuna Apfelschorle	saft
2017-12-12 20:43:21.300557	Mio Mio Cola	cola
2017-12-12 20:25:36.266904	Krombacher Radler	bier
2017-12-12 19:58:02.032758	Mio Mio Cola	cola
2017-12-12 19:57:54.455839	MIO-MIO-MATE	mate
2017-12-12 19:34:00.104213	Krombacher Radler	bier
2017-12-12 19:16:51.397655	Jever Fun Alkoholfrei	saft
2017-12-12 19:12:28.941007	Krombacher Radler	bier
2017-12-12 19:12:04.938491	Mio Mio Cola	cola
2017-12-12 19:03:54.094398	MIO MIO Ginger	mate
2017-12-12 18:18:21.126778	Mio Mio Cola	cola
2017-12-12 18:17:34.23873	Mio Mio Cola	cola
2017-12-12 18:08:19.242498	Jever Fun Alkoholfrei	saft
2017-12-12 18:02:27.109259	MIO MIO Ginger	mate
2017-12-12 17:54:28.727118	Esch-weger	bier
2017-12-12 17:46:50.937202	Mio Mio Cola	cola
2017-12-12 16:46:15.487947	MIO-MIO-MATE	mate
2017-12-12 15:50:23.716382	MIO-MIO-MATE	mate
2017-12-12 15:49:31.389527	MIO MIO Ginger	mate
2017-12-12 15:49:20.46579	MIO-MIO-MATE	mate
2017-12-12 15:49:12.406568	MIO-MIO-MATE	mate
2017-12-12 15:48:56.383561	Krombacher Radler	bier
2017-12-12 15:48:51.720171	Krombacher Radler	bier
